id,life_stage,theme,summary,quote,emotion,values,sociological_note,type,institution,housing_promised,market_participation,collapse_context
6,"Текущий этап взрослой жизни, профессиональная деятельность",Отношение к добровольному медицинскому страхованию (ДМС),"Респондент считает, что ДМС — это преимущество, предоставляемое работодателем, но не считает это решающим фактором при выборе работы.","Хорошие качественные сотрудники будут работать там, где хорошие условия. Вот и всё. Тут все просто.",рациональность,"качество, справедливость, забота о сотрудниках","Видит ДМС как элемент корпоративной культуры и заботы о персонале, но не как личную необходимость.",декларация,работодатель,,,
7,Текущий этап взрослой жизни,Психологическое и эмоциональное состояние,"Респондент оценивает свое эмоциональное состояние как ровное, не испытывает тревоги или подавленности, не обращался к психологу.","Да нет, у меня нет такого, чтобы что-то беспокоило прям. Как бы обычно.","спокойствие, стабильность","самоконтроль, устойчивость",Демонстрирует традиционное мужское отношение к психологической помощи — самостоятельность и отсутствие обращения к специалистам.,декларация,,,,
8,"Рождение ребенка, семейная жизнь",Принятие медицинских решений за близких,"Респонденту пришлось принимать ответственное решение во время родов супруги, когда возникла угроза жизни ребенка.","Врач сказала, что если мы сейчас кесарево не сделаем, то, скорее всего, он там задохнется. А она говорит, что не хочет. И здесь пришлось мне принять решение, чтобы подписать документ.","напряжение, ответственность","семья, забота, ответственность","Семейные кризисы становятся точкой взросления и принятия ответственности, особенно для мужчин.",перелом,роддом,,,
9,Текущий этап взрослой жизни,Страхи и размышления о потере работоспособности,"Респондент не испытывает сильного страха перед потерей работоспособности, считает, что всегда можно найти выход, например, работать удаленно.","Я вот думал, что будет, если у меня ноги откажут. Потом подумал, что сейчас куча удаленной работы есть. ... Выход всегда есть.","оптимизм, спокойствие","адаптивность, самостоятельность",Современные технологии и рынок труда формируют у респондента ощущение защищенности и возможностей.,декларация,,,,
10,Текущий этап взрослой жизни,Финансовое положение и дополнительные доходы,"Основной доход — зарплата, есть неформальные подработки, связанные с профессиональной деятельностью (помощь с запчастями). Планируется сдача недвижимости в аренду.","Нет, еще не сдаем, но будем, когда студент.","уверенность, прагматизм","самостоятельность, рациональность",Типичная стратегия диверсификации доходов для молодых семей: сочетание официальной занятости и неформальных заработков.,эпизод,,,"неформальный рынок, аренда недвижимости (в перспективе)",
11,Текущий этап взрослой жизни,Отношение к серым зарплатам,"Респондент считает, что серые зарплаты теряют актуальность, видит в них больше выгоды для работников, чем для работодателей, и относится к этому спокойно.","Вообще, мне кажется, это скоро вымрет уже, серые зарплаты, как бы вы сказали.",нейтральность,"здравый смысл, адаптивность",Отражает тенденцию к легализации доходов и цифровизации экономики.,декларация,,,,
12,Текущий этап взрослой жизни,Структура расходов и отношение к экономии,"Основные расходы — ипотека и аренда жилья. Экономить приходится, но не критично, скорее не хватает времени, чем денег.","основная, большая часть, да Но тогда, получается, на оплату квартиру. Учитывая две ипотеки и аренду.","спокойствие, легкая усталость","стабильность, ответственность",Высокая доля расходов на жилье типична для молодых семей в ипотеке.,эпизод,,True,,
13,Текущий этап взрослой жизни,Покупательское поведение: маркетплейсы и бренды,Респондент активно пользуется маркетплейсами для покупки продуктов и иногда других товаров. К брендам относится избирательно: важны для определенных категорий товаров.,"последние полтора года удобно, когда приносят с озоном продукты те же самые.",удовлетворение,"удобство, рациональность","Рост популярности маркетплейсов меняет потребительские привычки, особенно в семьях с детьми.",эпизод,,,маркетплейсы,
14,Текущий этап взрослой жизни,Покупки в кредит и отношение к займам,"Респондент негативно относится к кредитам на мелкие и статусные покупки, но допускает кредиты на крупные нужды (ипотека, техника) и использует кредитную карту для непредвиденных расходов.","Если купить в кредит айфон какой-нибудь, то это бред вообще. А если автомобиль, то с нынешними ставками бред.","рациональность, критичность","ответственность, финансовая грамотность",Финансовое поведение респондента отражает осторожность и ориентацию на долгосрочную стабильность.,декларация,,,,
15,Текущий этап взрослой жизни,Отношение к платному и бесплатному образованию,"Респондент считает, что платное образование стало нормой, но не исключает и бесплатные варианты (бюджетные места).","Стоит ли за образование платить? Конечно, вроде все платное.",прагматизм,"образование, рациональность","Восприятие образования как инвестиции, но с учетом возможностей бесплатного обучения.",декларация,образовательные учреждения,,,
1,молодость / выбор профессии,Поступление в вуз и профессиональный выбор,Респондент рассказывает о неудаче при поступлении в желаемый университет и вынужденном выборе другой специальности. Это повлияло на его взгляды на образование для собственного сына.,"Знаешь же, Маш, на моем примере, потому что не получилось попасть туда, куда хотел, я ж не знаю, там, что бы было, если бы я на программиста пошел, пришлось туда, куда пошел, правильно? Вот для сына я бы не хотел такого.","легкая досада, сожаление","образование, забота о будущем детей, осознанный выбор",Опыт вынужденного выбора профессии формирует установки на более осознанное и целенаправленное образование для следующего поколения.,эпизод,университет,,,
2,зрелость / семейная жизнь,Гендерные роли и распределение обязанностей в семье,"В семье респондента обсуждалась возможность смены традиционных ролей: он не против, чтобы жена делала карьеру, а он сидел с ребенком, но в итоге решили, что выгоднее, если он работает.","Я сказал, что я не против. И как вы сказали, что не против, как в итоге решили сошлись потом на том, что все равно у меня сейчас больше получится, поэтому выгоднее будет мне не работать.","спокойствие, рациональность","прагматизм, гибкость, семейное благополучие","Готовность к пересмотру традиционных гендерных ролей, но решение принимается исходя из экономической целесообразности.",узел,семья,,трудовой рынок,
3,зрелость / материальное положение,Финансовые ожидания и уровень достатка,"Респондент называет сумму, которую считает достаточной для спокойной и комфортной жизни — 3-3,5 миллиона рублей в месяц.","Я думал, что это порядка 3-3, 5 миллионов.","уверенность, прагматизм","материальная стабильность, комфорт","Высокий уровень финансовых ожиданий может отражать либо амбиции, либо ориентацию на высокий стандарт жизни.",декларация,,,финансовый рынок,
4,зрелость / взаимодействие с государством,Опыт взаимодействия с госорганами,"Респондент в целом доволен работой МФЦ, не сталкивался с серьезными проблемами, кроме ситуации с судом по неустойке за просрочку сдачи жилья.","Ну, у меня проблем пока не было никаких. То есть в МФЦ все это решается быстро, но я в основном только там и бываю.","удовлетворение, легкое недоумение (по поводу суда)","справедливость, эффективность","Позитивный опыт взаимодействия с госуслугами, но есть недоверие к судебной системе и вопросам компенсаций.",эпизод,"МФЦ, суд","задержка сдачи жилья, выигран суд, но компенсация не выплачена",рынок недвижимости,
5,молодость / призывной возраст,Опыт с армией,"Респондент не служил в армии из-за медицинской комиссии (татуировки), хотя хотел пойти вместе с другом. К службе относится нейтрально, не против, если сын захочет служить.","Ну, не знаю почему, не понравилась предкомиссия татуировки моей. на тот момент у меня уже были.","нейтральность, легкое недоумение","свобода выбора, самостоятельность","Отсутствие негативного отношения к армии, но и отсутствие патриотического пафоса; ценится личный выбор.",эпизод,военкомат,,,
6,зрелость / социальная поддержка,Государственная поддержка и льготы,"Респондент получает пособие до полутора лет на ребенка, оформление маткапитала и пособий прошло легко.","Ну, вот это до полутора лет пособие получаемое всё.",удовлетворение,"поддержка семьи, государственная помощь","Положительный опыт получения социальных выплат, что формирует доверие к отдельным институтам государства.",эпизод,"МФЦ, органы соцзащиты",,,
7,зрелость / финансовое поведение,Отношение к кредитам и долгам,"Респондент не тревожится по поводу кредитов, считает, что ими нужно уметь управлять, и не одобряет необдуманные покупки в кредит.","На меня не сильно. Если ты с умом это делаешь, а если ты от балды, как я уже выше сказал, телефон покупаешь в кредит, то это твои проблемы.","уверенность, рациональность","ответственность, финансовая грамотность",Формируется установка на ответственное потребление и самостоятельное принятие решений.,декларация,,,кредитный рынок,
8,зрелость / правовые вопросы,Судебные споры по недвижимости,"Респондент участвовал в судебном процессе по разделу коммунальных платежей после продажи доли квартиры, остался недоволен логикой суда.","Мне показалось, что суд очень странно учитывает требования, допустим, СЦА, требования и доводы ответчика, он не учитывает это слово совсем.","раздражение, недоумение","справедливость, логика","Недоверие к судебной системе, ощущение несправедливости в распределении обязанностей по коммунальным платежам.",эпизод,суд,,рынок недвижимости,
9,зрелость / гражданская позиция,Доверие к государственным органам,"Респондент оценивает доверие к государственным органам на 50 на 50, отмечает коррупцию.","50 на 50. Учитывая количество взяток, мне кажется, тут больше деньги решают.",скепсис,"справедливость, честность","Скептическое отношение к государству, ощущение коррупции как системной проблемы.",декларация,государственные органы,,,
10,зрелость / гражданская позиция,Оценка работы власти,"Респондент положительно оценивает работу московских властей, хуже — областных. Федеральную власть поддерживает, особенно президента, отмечает улучшения в инфраструктуре.","Я полностью поддерживаю нашего президента, потому что он все правильно сделал.","уверенность, лояльность","стабильность, патриотизм","Лояльность к федеральной власти и президенту, позитивная оценка изменений в инфраструктуре.",декларация,региональная и федеральная власть,,,
11,зрелость / политическая социализация,Политическая информированность и участие,"Респондент слабо разбирается в структуре власти, не интересуется политикой, не обсуждает ее в семье, не доверяет источникам информации, кроме прямых выступлений президента.","Да честно, никаким. Если брать телеграм-каналы, если брать те же самые новости, я думаю, что достоверного мало. Прямое интервью президента, да, вот как он если говорит, то тогда буду верить.","равнодушие, недоверие","скептицизм, индивидуализм","Низкий уровень политической вовлеченности, доверие только к персонифицированным источникам.",декларация,,,,
12,зрелость / отношение к выборам,Участие в выборах,"Респондент голосует только на президентских выборах, к другим не проявляет интереса.","Ну, я не прям так яро туда бегу, чтобы голосовать. То есть, ну, надо проголосовать, голосуем, если вот именно выборы президента. На другие я ни на какие даже не хожу.",безразличие,минимальный гражданский долг,"Низкая электоральная активность, участие только в ключевых выборах.",декларация,избирательная система,,,
13,зрелость / отношение к экономике,Государственные монополии,"Респондент положительно относится к государственным монополиям в транспорте, считает, что это повышает качество услуг по сравнению с коммерческими перевозчиками.","Он ездит строго по расписанию и как бы стандартно, не набивая в себя тонны людей, и в итоге ездить стало намного удобнее.",удовлетворение,"качество жизни, порядок",Позитивное отношение к государственному регулированию в социальной сфере.,декларация,государственные предприятия,,рынок транспорта,
14,зрелость / влияние внешней политики,Влияние СВО и международной ситуации,"СВО респондента лично не затронула, но повлияла на отношения с родственниками за границей. В целом считает, что ситуация скоро завершится миром.","Конкретно меня особо не затронуло. У меня есть много знакомых, ну, знакомых, опять же, друзей. Переписываюсь иногда в том же контакте, кто сейчас служит. Они говорят, что ничего прям сверхъестественного там нет.","спокойствие, отстраненность","стабильность, мир","Личная дистанция от конфликта, ориентация на скорое завершение и восстановление отношений.",эпизод,,,,
15,зрелость / цифровая социализация,Использование цифровых технологий и соцсетей,"Респондент активно использует Телеграм, ВКонтакте, Яндекс.Карты, не привязан к конкретным приложениям, предпочитает новостные каналы, иногда 'залипает' в телефоне.","Телеграм, контакт... В основном новостные каналы и все.","нейтральность, легкая ирония","информированность, адаптивность","Цифровая грамотность на уровне пользователя, отсутствие зависимости от конкретных сервисов.",декларация,,,цифровой рынок,
16,зрелость / отношение к инновациям,Отношение к искусственному интеллекту и новым технологиям,"Респондент пробовал чаты с ИИ, но считает их пока неинтересными и переоцененными. В целом к технологиям относится как к помощникам.","Вообще наслышанные чаты даже какие-то бесплатные, но какие-то они все глупые еще, неинтересно.","скепсис, прагматизм","практичность, технологическая открытость","Ожидания от новых технологий завышены, но готовность использовать их по мере развития.",декларация,,,цифровой рынок,
1,Последний год жизни,Ключевые события года,"Респондент выделяет смену работы, воспитание маленького сына, поездку в Грузию и ожидание сдачи жилья как основные события прошедшего года.","Смена работы, да. Воспитание ребёнка. Слетали в Грузию. Что ещё? Ну, таких глобальных покупок я не делал.","спокойствие, удовлетворение","семья, стабильность, развитие","Респондент фокусируется на семейных и профессиональных изменениях, что типично для этапа раннего родительства и профессионального роста. Отсутствие крупных покупок может свидетельствовать о сдержанности в потреблении или осторожности в условиях неопределённости.",эпизод,"работа, семья, рынок недвижимости",True,True,
2,Последний год жизни,Изменения в образе жизни,"Респондент полностью отказался от алкоголя, считает это своим достижением и отмечает, что теперь у него больше свободного времени.","Потому что было иногда, и сейчас понимаю, что это нафиг не нужно. Я считаю, что это как достижение.","гордость, удовлетворение","здоровье, самоконтроль, личностный рост","Отказ от алкоголя часто связан с переходом к более зрелым жизненным стратегиям, особенно на фоне появления детей и роста ответственности.",перелом,"семья, здоровье",,False,
3,Настоящее и ближайшее будущее,Планы и ожидания,"Респондент с оптимизмом смотрит в будущее, ожидает карьерного роста, сдачи жилья и поступления ребёнка в детский сад. Также хочет путешествовать.","Жду, что сейчас у фирмы потихоньку начинаются лучше и лучше дела идти, и надо уже более высокую должность занимать. Перспектив очень много, они все очень хорошие.","оптимизм, воодушевление","развитие, стабильность, семейное благополучие","Планы респондента отражают типичные ожидания представителей молодого семейного класса: карьерный рост, улучшение жилищных условий, забота о детях и стремление к новым впечатлениям.",декларация,"работа, рынок недвижимости, детский сад",True,True,
4,Рефлексия и самоопределение,Ценности и жизненные принципы,"Респондент считает семью главным приоритетом, а честность — основным жизненным принципом. В работе и жизни старается быть откровенным и не обманывать.",На первом месте у меня в любом случае априори это будет семья стоять. Всегда она.,"уверенность, спокойствие","семья, честность, порядочность","Высокая значимость семьи и честности характерна для людей, ориентированных на долгосрочные отношения и социальное доверие. Это может быть связано с профессиональной сферой, где важна репутация.",декларация,"семья, работа",,False,
5,Рефлексия и самооценка,Оценка жизненного пути и отношение к переменам,"Респондент не жалеет о прошлом и не хотел бы ничего менять, считает, что всё идёт так, как должно. Не испытывает сильных страхов, спокойно относится к теме смерти.","Если бы там даже была возможность как-то вернуться, всё поменять, я всё равно всё как есть оставил.","принятие, спокойствие","принятие жизни, отсутствие сожалений, зрелость","Такое отношение к жизни характерно для людей, достигших определённой внутренней гармонии и устойчивости. Спокойное отношение к смерти и отсутствие страхов могут свидетельствовать о зрелой жизненной позиции.",декларация,семья,,False,
6,Настоящее,Эмоциональное состояние и опыт интервью,"Респондент воспринимает интервью как спокойную и приятную беседу, не испытывает сложных эмоций и не обнаружил для себя новых инсайтов.","Довольно спокойное и милое общение, как с другом поговорил.","спокойствие, удовлетворение","открытость, доверие",Доверительный стиль общения с интервьюером может свидетельствовать о высоком уровне социальной адаптации и открытости респондента.,эпизод,исследовательское интервью,,False,
007,Настоящее,Бюрократические и исследовательские процедуры,"Респондент уточняет детали фиксации интервью, проявляет готовность следовать формальным требованиям исследования.","Мне там сказали просто, типа, начало и конец. Ну... Я свои все меня попросили, как бы, Я не знаю, зачем это нужно. Отравлю просто.","нейтральность, лёгкая растерянность","ответственность, исполнительность",Готовность следовать бюрократическим процедурам свидетельствует о доверии к институтам и уважении к правилам научного исследования.,эпизод,научное исследование,,False,
